event,n_tracks,sigma_scatt,sigma_res,phi_max,epsilon,wall_time_s,efficiency,ghost_rate,clone_fraction,mean_purity,hit_efficiency,n_candidates,n_reconstructible
3,20,0.0002,0.0,0.2,0.0008487932610477066,0.21,1.0,0.0,0.0,1.0,1.0,20,20
4,20,0.0002,0.0,0.2,0.0008487932610477066,0.21,1.0,0.0,0.0,1.0,1.0,20,20
5,20,0.0002,0.0,0.2,0.0008487932610477066,0.33,1.0,0.0,0.0,1.0,1.0,20,20
6,20,0.0002,0.0,0.2,0.0008487932610477066,0.4,1.0,0.0,0.0,1.0,1.0,20,20
7,20,0.0002,0.0,0.2,0.0008487932610477066,0.34,1.0,0.0,0.0,1.0,1.0,20,20
8,20,0.0002,0.0,0.2,0.0008487932610477066,0.32,1.0,0.0,0.0,1.0,1.0,20,20
9,20,0.0002,0.0,0.2,0.0008487932610477066,0.32,1.0,0.0,0.0,1.0,1.0,20,20
10,20,0.0002,0.0,0.2,0.0008487932610477066,0.33,1.0,0.0,0.0,1.0,1.0,20,20
11,20,0.0002,0.0,0.2,0.0008487932610477066,0.34,1.0,0.0,0.0,1.0,1.0,20,20
12,20,0.0002,0.0,0.2,0.0008487932610477066,0.32,1.0,0.0,0.0,1.0,1.0,20,20
13,20,0.0002,0.0,0.2,0.0008487932610477066,0.31,1.0,0.0,0.0,1.0,1.0,20,20
14,20,0.0002,0.0,0.2,0.0008487932610477066,0.33,1.0,0.0,0.0,1.0,1.0,20,20
15,20,0.0002,0.0,0.2,0.0008487932610477066,0.33,1.0,0.0,0.0,1.0,1.0,20,20
16,20,0.0002,0.0,0.2,0.0008487932610477066,0.36,1.0,0.0,0.0,1.0,1.0,20,20
17,20,0.0002,0.0,0.2,0.0008487932610477066,0.34,1.0,0.0,0.0,1.0,1.0,20,20
18,20,0.0002,0.0,0.2,0.0008487932610477066,0.32,1.0,0.0,0.0,1.0,1.0,20,20
19,20,0.0002,0.0,0.2,0.0008487932610477066,0.29,0.9,0.0,0.0,1.0,1.0,18,20
0,50,0.0002,0.0,0.2,0.0008487932610477066,4.65,1.0,0.0,0.0,1.0,1.0,50,50
1,50,0.0002,0.0,0.2,0.0008487932610477066,4.53,1.0,0.0,0.0,1.0,1.0,50,50
2,50,0.0002,0.0,0.2,0.0008487932610477066,4.77,1.0,0.0,0.0,1.0,1.0,50,50
3,50,0.0002,0.0,0.2,0.0008487932610477066,4.48,1.0,0.0,0.0,1.0,1.0,50,50
4,50,0.0002,0.0,0.2,0.0008487932610477066,3.38,0.8,0.0,0.0,1.0,1.0,40,50
5,50,0.0002,0.0,0.2,0.0008487932610477066,4.52,1.0,0.0,0.0,1.0,1.0,50,50
6,50,0.0002,0.0,0.2,0.0008487932610477066,4.71,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
7,50,0.0002,0.0,0.2,0.0008487932610477066,4.68,1.0,0.0,0.0,1.0,1.0,50,50
8,50,0.0002,0.0,0.2,0.0008487932610477066,4.67,1.0,0.0,0.0,1.0,1.0,50,50
9,50,0.0002,0.0,0.2,0.0008487932610477066,4.57,1.0,0.0,0.0,1.0,1.0,50,50
10,50,0.0002,0.0,0.2,0.0008487932610477066,4.72,1.0,0.0,0.0,1.0,1.0,50,50
11,50,0.0002,0.0,0.2,0.0008487932610477066,4.74,1.0,0.0,0.0,1.0,1.0,50,50
12,50,0.0002,0.0,0.2,0.0008487932610477066,4.75,1.0,0.0,0.0,1.0,1.0,50,50
13,50,0.0002,0.0,0.2,0.0008487932610477066,4.64,1.0,0.0,0.0,1.0,1.0,50,50
14,50,0.0002,0.0,0.2,0.0008487932610477066,4.59,1.0,0.0,0.0,1.0,1.0,50,50
15,50,0.0002,0.0,0.2,0.0008487932610477066,4.74,1.0,0.0,0.0,1.0,1.0,50,50
16,50,0.0002,0.0,0.2,0.0008487932610477066,4.7,1.0,0.0,0.0,1.0,1.0,50,50
17,50,0.0002,0.0,0.2,0.0008487932610477066,4.66,0.92,0.041666666666666664,0.0,1.0,1.0,48,50
18,50,0.0002,0.0,0.2,0.0008487932610477066,4.71,1.0,0.0,0.0,1.0,1.0,50,50
19,50,0.0002,0.0,0.2,0.0008487932610477066,4.05,0.9,0.0,0.0,1.0,1.0,45,50
0,100,0.0002,0.0,0.2,0.0008487932610477066,50.72,1.0,0.0,0.0,1.0,1.0,100,100
1,100,0.0002,0.0,0.2,0.0008487932610477066,50.59,1.0,0.0,0.0,1.0,1.0,100,100
2,100,0.0002,0.0,0.2,0.0008487932610477066,49.49,1.0,0.0,0.0,1.0,1.0,100,100
3,100,0.0002,0.0,0.2,0.0008487932610477066,49.41,1.0,0.0,0.0,1.0,1.0,100,100
4,100,0.0002,0.0,0.2,0.0008487932610477066,50.17,1.0,0.0,0.0,1.0,1.0,100,100
5,100,0.0002,0.0,0.2,0.0008487932610477066,41.39,0.86,0.0,0.0,1.0,1.0,86,100
6,100,0.0002,0.0,0.2,0.0008487932610477066,50.2,0.99,0.0,0.0,1.0,1.0,99,100
7,100,0.0002,0.0,0.2,0.0008487932610477066,50.22,1.0,0.0,0.0,1.0,1.0,100,100
8,100,0.0002,0.0,0.2,0.0008487932610477066,51.52,1.0,0.0,0.0,1.0,1.0,100,100
9,100,0.0002,0.0,0.2,0.0008487932610477066,51.71,1.0,0.0,0.0,1.0,1.0,100,100
10,100,0.0002,0.0,0.2,0.0008487932610477066,46.44,1.0,0.0,0.0,1.0,1.0,100,100
11,100,0.0002,0.0,0.2,0.0008487932610477066,51.26,1.0,0.0,0.0,1.0,1.0,100,100
12,100,0.0002,0.0,0.2,0.0008487932610477066,50.82,1.0,0.0,0.0,1.0,1.0,100,100
13,100,0.0002,0.0,0.2,0.0008487932610477066,51.45,1.0,0.0,0.0,1.0,1.0,100,100
14,100,0.0002,0.0,0.2,0.0008487932610477066,52.24,1.0,0.0,0.0,1.0,1.0,100,100
15,100,0.0002,0.0,0.2,0.0008487932610477066,51.99,1.0,0.0,0.0,1.0,1.0,100,100
16,100,0.0002,0.0,0.2,0.0008487932610477066,51.66,1.0,0.0,0.0,1.0,1.0,100,100
17,100,0.0002,0.0,0.2,0.0008487932610477066,51.31,1.0,0.0,0.0,1.0,1.0,100,100
18,100,0.0002,0.0,0.2,0.0008487932610477066,51.2,1.0,0.0,0.0,1.0,1.0,100,100
19,100,0.0002,0.0,0.2,0.0008487932610477066,50.94,1.0,0.0,0.0,1.0,1.0,100,100
0,10,0.0004,0.0,0.2,0.0016971888521905864,0.05,1.0,0.0,0.0,1.0,1.0,10,10
1,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
2,10,0.0004,0.0,0.2,0.0016971888521905864,0.03,0.8,0.0,0.0,1.0,1.0,8,10
3,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
4,10,0.0004,0.0,0.2,0.0016971888521905864,0.05,1.0,0.0,0.0,1.0,1.0,10,10
5,10,0.0004,0.0,0.2,0.0016971888521905864,0.03,0.9,0.0,0.0,1.0,1.0,9,10
6,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
7,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
8,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
9,10,0.0004,0.0,0.2,0.0016971888521905864,0.05,1.0,0.0,0.0,1.0,1.0,10,10
10,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
11,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
12,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
13,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
14,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
15,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
16,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
17,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
18,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,0.8,0.1111111111111111,0.0,1.0,1.0,9,10
19,10,0.0004,0.0,0.2,0.0016971888521905864,0.04,1.0,0.0,0.0,1.0,1.0,10,10
0,20,0.0004,0.0,0.2,0.0016971888521905864,0.24,0.95,0.0,0.0,1.0,1.0,19,20
1,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,1.0,20,20
2,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,1.0,20,20
3,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,1.0,20,20
4,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,1.0,20,20
5,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,1.0,20,20
6,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,1.0,20,20
7,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,1.0,20,20
8,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,1.0,20,20
9,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,0.8,0.1111111111111111,0.0,1.0,1.0,18,20
10,20,0.0004,0.0,0.2,0.0016971888521905864,0.22,0.95,0.0,0.0,1.0,1.0,19,20
11,20,0.0004,0.0,0.2,0.0016971888521905864,0.24,1.0,0.0,0.0,1.0,1.0,20,20
12,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,1.0,20,20
13,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,1.0,20,20
14,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,1.0,20,20
15,20,0.0004,0.0,0.2,0.0016971888521905864,0.26,1.0,0.0,0.0,1.0,1.0,20,20
16,20,0.0004,0.0,0.2,0.0016971888521905864,0.24,1.0,0.0,0.0,1.0,1.0,20,20
17,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,1.0,20,20
18,20,0.0004,0.0,0.2,0.0016971888521905864,0.25,1.0,0.0,0.0,1.0,0.99,20,20
19,20,0.0004,0.0,0.2,0.0016971888521905864,0.24,0.95,0.0,0.0,1.0,1.0,19,20
0,50,0.0004,0.0,0.2,0.0016971888521905864,4.85,1.0,0.0,0.0,1.0,1.0,50,50
1,50,0.0004,0.0,0.2,0.0016971888521905864,4.75,1.0,0.0,0.0,1.0,1.0,50,50
2,50,0.0004,0.0,0.2,0.0016971888521905864,4.69,1.0,0.0,0.0,1.0,1.0,50,50
3,50,0.0004,0.0,0.2,0.0016971888521905864,4.43,1.0,0.0,0.0,1.0,1.0,50,50
4,50,0.0004,0.0,0.2,0.0016971888521905864,4.82,1.0,0.0,0.0,1.0,1.0,50,50
5,50,0.0004,0.0,0.2,0.0016971888521905864,4.76,1.0,0.0,0.0,1.0,1.0,50,50
6,50,0.0004,0.0,0.2,0.0016971888521905864,4.59,1.0,0.0,0.0,1.0,1.0,50,50
7,50,0.0004,0.0,0.2,0.0016971888521905864,4.78,1.0,0.0,0.0,1.0,1.0,50,50
8,50,0.0004,0.0,0.2,0.0016971888521905864,4.73,1.0,0.0,0.0,1.0,1.0,50,50
9,50,0.0004,0.0,0.2,0.0016971888521905864,4.79,1.0,0.0,0.0,1.0,1.0,50,50
10,50,0.0004,0.0,0.2,0.0016971888521905864,4.48,1.0,0.0,0.0,1.0,1.0,50,50
11,50,0.0004,0.0,0.2,0.0016971888521905864,4.78,1.0,0.0,0.0,1.0,1.0,50,50
12,50,0.0004,0.0,0.2,0.0016971888521905864,4.8,1.0,0.0,0.0,1.0,1.0,50,50
13,50,0.0004,0.0,0.2,0.0016971888521905864,4.74,0.02,0.0,0.0,0.7142857142857143,1.0,1,50
14,50,0.0004,0.0,0.2,0.0016971888521905864,4.08,0.98,0.0,0.0,1.0,1.0,49,50
15,50,0.0004,0.0,0.2,0.0016971888521905864,4.73,1.0,0.0,0.0,1.0,1.0,50,50
16,50,0.0004,0.0,0.2,0.0016971888521905864,4.72,1.0,0.0,0.0,1.0,1.0,50,50
17,50,0.0004,0.0,0.2,0.0016971888521905864,4.73,1.0,0.0,0.0,1.0,1.0,50,50
18,50,0.0004,0.0,0.2,0.0016971888521905864,4.72,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
19,50,0.0004,0.0,0.2,0.0016971888521905864,4.72,1.0,0.0,0.0,1.0,1.0,50,50
0,100,0.0004,0.0,0.2,0.0016971888521905864,63.48,1.0,0.0,0.0,1.0,1.0,100,100
1,100,0.0004,0.0,0.2,0.0016971888521905864,64.0,1.0,0.0,0.0,1.0,1.0,100,100
2,100,0.0004,0.0,0.2,0.0016971888521905864,64.31,1.0,0.0,0.0,1.0,1.0,100,100
3,100,0.0004,0.0,0.2,0.0016971888521905864,64.76,0.01,0.875,0.0,0.8333333333333334,1.0,8,100
4,100,0.0004,0.0,0.2,0.0016971888521905864,56.16,0.95,0.0,0.0,1.0,1.0,95,100
5,100,0.0004,0.0,0.2,0.0016971888521905864,64.76,1.0,0.0,0.0,1.0,1.0,100,100
6,100,0.0004,0.0,0.2,0.0016971888521905864,64.37,1.0,0.0,0.0,1.0,1.0,100,100
7,100,0.0004,0.0,0.2,0.0016971888521905864,48.58,0.81,0.0,0.0,1.0,1.0,81,100
8,100,0.0004,0.0,0.2,0.0016971888521905864,64.89,1.0,0.0,0.0,1.0,1.0,100,100
9,100,0.0004,0.0,0.2,0.0016971888521905864,65.77,1.0,0.0,0.0,1.0,1.0,100,100
10,100,0.0004,0.0,0.2,0.0016971888521905864,65.44,1.0,0.0,0.0,1.0,1.0,100,100
11,100,0.0004,0.0,0.2,0.0016971888521905864,64.68,1.0,0.0,0.0,1.0,1.0,100,100
12,100,0.0004,0.0,0.2,0.0016971888521905864,65.34,1.0,0.0,0.0,1.0,1.0,100,100
13,100,0.0004,0.0,0.2,0.0016971888521905864,64.99,1.0,0.0,0.0,1.0,1.0,100,100
14,100,0.0004,0.0,0.2,0.0016971888521905864,65.63,1.0,0.0,0.0,1.0,1.0,100,100
15,100,0.0004,0.0,0.2,0.0016971888521905864,63.87,1.0,0.0,0.0,1.0,1.0,100,100
16,100,0.0004,0.0,0.2,0.0016971888521905864,65.44,0.82,0.07865168539325842,0.0,1.0,1.0,89,100
17,100,0.0004,0.0,0.2,0.0016971888521905864,64.71,0.98,0.010101010101010102,0.0,1.0,1.0,99,100
18,100,0.0004,0.0,0.2,0.0016971888521905864,63.84,1.0,0.0,0.0,1.0,1.0,100,100
19,100,0.0004,0.0,0.2,0.0016971888521905864,54.23,0.91,0.0,0.0,1.0,1.0,91,100
0,10,0.0006,0.0,0.2,0.002545672799084753,0.05,1.0,0.0,0.0,1.0,1.0,10,10
1,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
2,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
3,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
4,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
5,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
6,10,0.0006,0.0,0.2,0.002545672799084753,0.03,0.7,0.0,0.0,1.0,1.0,7,10
7,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
8,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
9,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
10,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
11,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
12,10,0.0006,0.0,0.2,0.002545672799084753,0.03,0.8,0.0,0.0,1.0,1.0,8,10
13,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
14,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
15,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
16,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
17,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
18,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
19,10,0.0006,0.0,0.2,0.002545672799084753,0.04,1.0,0.0,0.0,1.0,1.0,10,10
0,20,0.0006,0.0,0.2,0.002545672799084753,0.29,1.0,0.0,0.0,1.0,1.0,20,20
1,20,0.0006,0.0,0.2,0.002545672799084753,0.26,0.9,0.0,0.0,1.0,1.0,18,20
2,20,0.0006,0.0,0.2,0.002545672799084753,0.3,1.0,0.0,0.0,1.0,1.0,20,20
3,20,0.0006,0.0,0.2,0.002545672799084753,0.32,1.0,0.0,0.0,1.0,1.0,20,20
4,20,0.0006,0.0,0.2,0.002545672799084753,0.3,1.0,0.0,0.0,1.0,1.0,20,20
5,20,0.0006,0.0,0.2,0.002545672799084753,0.31,1.0,0.0,0.0,1.0,1.0,20,20
6,20,0.0006,0.0,0.2,0.002545672799084753,0.3,1.0,0.0,0.0,1.0,1.0,20,20
7,20,0.0006,0.0,0.2,0.002545672799084753,0.3,1.0,0.0,0.0,1.0,1.0,20,20
8,20,0.0006,0.0,0.2,0.002545672799084753,0.31,1.0,0.0,0.0,1.0,1.0,20,20
9,20,0.0006,0.0,0.2,0.002545672799084753,0.29,1.0,0.0,0.0,1.0,1.0,20,20
10,20,0.0006,0.0,0.2,0.002545672799084753,0.31,1.0,0.0,0.0,1.0,1.0,20,20
11,20,0.0006,0.0,0.2,0.002545672799084753,0.28,1.0,0.0,0.0,1.0,1.0,20,20
12,20,0.0006,0.0,0.2,0.002545672799084753,0.3,1.0,0.0,0.0,1.0,1.0,20,20
13,20,0.0006,0.0,0.2,0.002545672799084753,0.31,1.0,0.0,0.0,1.0,1.0,20,20
14,20,0.0006,0.0,0.2,0.002545672799084753,0.28,1.0,0.0,0.0,1.0,1.0,20,20
15,20,0.0006,0.0,0.2,0.002545672799084753,0.33,1.0,0.0,0.0,1.0,1.0,20,20
16,20,0.0006,0.0,0.2,0.002545672799084753,0.3,1.0,0.0,0.0,1.0,1.0,20,20
17,20,0.0006,0.0,0.2,0.002545672799084753,0.31,1.0,0.0,0.0,1.0,1.0,20,20
18,20,0.0006,0.0,0.2,0.002545672799084753,0.31,1.0,0.0,0.0,1.0,1.0,20,20
19,20,0.0006,0.0,0.2,0.002545672799084753,0.31,1.0,0.0,0.0,1.0,1.0,20,20
0,50,0.0006,0.0,0.2,0.002545672799084753,6.44,1.0,0.0,0.0,1.0,1.0,50,50
1,50,0.0006,0.0,0.2,0.002545672799084753,5.15,1.0,0.0,0.0,1.0,1.0,50,50
2,50,0.0006,0.0,0.2,0.002545672799084753,4.26,1.0,0.0,0.0,1.0,1.0,50,50
3,50,0.0006,0.0,0.2,0.002545672799084753,4.94,0.8,0.0,0.0,1.0,1.0,40,50
4,50,0.0006,0.0,0.2,0.002545672799084753,6.56,1.0,0.0,0.0,1.0,1.0,50,50
5,50,0.0006,0.0,0.2,0.002545672799084753,5.1,1.0,0.0,0.0,1.0,1.0,50,50
6,50,0.0006,0.0,0.2,0.002545672799084753,4.2,1.0,0.0,0.0,1.0,1.0,50,50
7,50,0.0006,0.0,0.2,0.002545672799084753,6.29,1.0,0.0,0.0,1.0,1.0,50,50
8,50,0.0006,0.0,0.2,0.002545672799084753,4.6,0.88,0.0,0.0,1.0,1.0,44,50
9,50,0.0006,0.0,0.2,0.002545672799084753,5.95,1.0,0.0,0.0,1.0,1.0,50,50
10,50,0.0006,0.0,0.2,0.002545672799084753,6.22,1.0,0.0,0.0,1.0,1.0,50,50
11,50,0.0006,0.0,0.2,0.002545672799084753,5.42,1.0,0.0,0.0,1.0,1.0,50,50
12,50,0.0006,0.0,0.2,0.002545672799084753,5.91,1.0,0.0,0.0,1.0,1.0,50,50
13,50,0.0006,0.0,0.2,0.002545672799084753,5.72,1.0,0.0,0.0,1.0,1.0,50,50
14,50,0.0006,0.0,0.2,0.002545672799084753,6.52,1.0,0.0,0.0,1.0,1.0,50,50
15,50,0.0006,0.0,0.2,0.002545672799084753,6.12,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
16,50,0.0006,0.0,0.2,0.002545672799084753,6.29,1.0,0.0,0.0,1.0,1.0,50,50
17,50,0.0006,0.0,0.2,0.002545672799084753,5.66,1.0,0.0,0.0,1.0,1.0,50,50
18,50,0.0006,0.0,0.2,0.002545672799084753,6.83,1.0,0.0,0.0,1.0,1.0,50,50
19,50,0.0006,0.0,0.2,0.002545672799084753,6.15,0.96,0.0,0.0,1.0,1.0,48,50
0,100,0.0006,0.0,0.2,0.002545672799084753,66.56,1.0,0.0,0.0,1.0,1.0,100,100
1,100,0.0006,0.0,0.2,0.002545672799084753,68.1,1.0,0.0,0.0,1.0,1.0,100,100
2,100,0.0006,0.0,0.2,0.002545672799084753,63.94,1.0,0.0,0.0,1.0,1.0,100,100
3,100,0.0006,0.0,0.2,0.002545672799084753,63.98,1.0,0.0,0.0,1.0,1.0,100,100
4,100,0.0006,0.0,0.2,0.002545672799084753,67.07,1.0,0.0,0.0,1.0,1.0,100,100
5,100,0.0006,0.0,0.2,0.002545672799084753,63.82,1.0,0.0,0.0,1.0,1.0,100,100
6,100,0.0006,0.0,0.2,0.002545672799084753,69.14,1.0,0.0,0.0,1.0,1.0,100,100
7,100,0.0006,0.0,0.2,0.002545672799084753,66.89,0.98,0.010101010101010102,0.0,1.0,1.0,99,100
8,100,0.0006,0.0,0.2,0.002545672799084753,63.72,1.0,0.0,0.0,1.0,1.0,100,100
9,100,0.0006,0.0,0.2,0.002545672799084753,42.95,0.88,0.0,0.0,1.0,1.0,88,100
10,100,0.0006,0.0,0.2,0.002545672799084753,53.05,1.0,0.0,0.0,1.0,1.0,100,100
11,100,0.0006,0.0,0.2,0.002545672799084753,53.78,0.95,0.0,0.0,1.0,1.0,95,100
12,100,0.0006,0.0,0.2,0.002545672799084753,68.53,1.0,0.0,0.0,1.0,1.0,100,100
13,100,0.0006,0.0,0.2,0.002545672799084753,66.75,1.0,0.0,0.0,1.0,1.0,100,100
14,100,0.0006,0.0,0.2,0.002545672799084753,51.24,0.79,0.0,0.0,1.0,1.0,79,100
15,100,0.0006,0.0,0.2,0.002545672799084753,57.48,0.87,0.0,0.0,1.0,1.0,87,100
16,100,0.0006,0.0,0.2,0.002545672799084753,62.58,1.0,0.0,0.0,1.0,1.0,100,100
17,100,0.0006,0.0,0.2,0.002545672799084753,62.95,1.0,0.0,0.0,1.0,1.0,100,100
18,100,0.0006,0.0,0.2,0.002545672799084753,60.71,1.0,0.0,0.0,1.0,1.0,100,100
19,100,0.0006,0.0,0.2,0.002545672799084753,67.26,1.0,0.0,0.0,1.0,1.0,100,100
0,10,0.0008,0.0,0.2,0.0033941788403088016,0.06,0.8,0.0,0.0,1.0,1.0,8,10
1,10,0.0008,0.0,0.2,0.0033941788403088016,0.04,1.0,0.0,0.0,1.0,1.0,10,10
2,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
3,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
4,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
5,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
6,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
7,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
8,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
9,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
10,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
11,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
12,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
13,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
14,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
15,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
16,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
17,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
18,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
19,10,0.0008,0.0,0.2,0.0033941788403088016,0.03,1.0,0.0,0.0,1.0,1.0,10,10
0,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
1,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
2,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
3,20,0.0008,0.0,0.2,0.0033941788403088016,0.19,0.85,0.0,0.0,1.0,1.0,17,20
4,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
5,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
6,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
7,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
8,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
9,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
10,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
11,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,0.9,0.05263157894736842,0.0,1.0,1.0,19,20
12,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
13,20,0.0008,0.0,0.2,0.0033941788403088016,0.19,0.85,0.0,0.0,1.0,1.0,17,20
14,20,0.0008,0.0,0.2,0.0033941788403088016,0.24,1.0,0.0,0.0,1.0,1.0,20,20
15,20,0.0008,0.0,0.2,0.0033941788403088016,0.19,0.8,0.0,0.0,1.0,1.0,16,20
