hit_ineff,sigma_scatt,n_trk,sol_key,event_key,ham_key,max_abs_x,excluded
0.02,0.0007,200,sol_d0e4a2e434e743f1,ev_0d7be4625273,hm_b46918a75620,1.2582026720046997,False
0.1,0.0003,1000,sol_4b9467010b9e344b,ev_0d7fc7f8a58d,hm_a0f8ed47a107,1.141542911529541,False
0.01,0.0003,10,sol_688e72358e8ff254,ev_0da3bf160898,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0001,100,sol_731418b383e51463,ev_0dba1ced6b23,hm_a00ad2a2c52a,0.45454466342926025,False
0.05,0.0001,100,sol_5bd11c0f5fd68d0c,ev_0dcc2b684355,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,1000,sol_b21167d4e3f35790,ev_0de3d52468c6,hm_a00ad2a2c52a,0.692047119140625,False
0.0,0.0005,10,sol_ee6a29815d9e154f,ev_0decd98c4403,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0001,400,sol_d6ad4bcdcd3c72e3,ev_0e0037d81fce,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0007,100,sol_a190d93be686512f,ev_0e0db7088b03,hm_b46918a75620,0.4545454680919647,False
0.01,0.0007,20,sol_4e58b130fc810176,ev_0e1ecc4eedff,hm_b46918a75620,0.4545454680919647,False
0.1,0.001,200,sol_68b3173963338f84,ev_0e218b4bd081,hm_8de6b26636d5,0.5998438000679016,False
0.0,0.0003,10,sol_814ccdb9b7ca4850,ev_0e344364cf1f,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0003,10,sol_a23c2fe5d13e56df,ev_0e39459061b5,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0003,400,sol_af4f9f43b1910d58,ev_0e41565d65b1,hm_a0f8ed47a107,0.5669525265693665,False
0.02,0.0001,50,sol_bfac5a31c7c0fa98,ev_0e53c3dcc3f5,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0001,400,sol_45f3b60eaf00273e,ev_0e58a4082f8f,hm_a00ad2a2c52a,0.7306539416313171,False
0.0,0.0005,20,sol_987ddf23b16b0ac9,ev_0e626c0c01dd,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.001,20,sol_00ac1a0b4d23a570,ev_0e6803e8927e,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0003,10,sol_f8c0cbcba2921d46,ev_0ec74a77209f,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0007,200,sol_85dca6c974426568,ev_0ecfa1c64c9d,hm_b46918a75620,0.5998390316963196,False
0.1,0.0005,100,sol_40f789bba316e84c,ev_0ed22bda6183,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0005,20,sol_5dc6b965d7697263,ev_0ed4f39b4099,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0001,20,sol_2ced8b4fa292217a,ev_0ed58baa1504,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,20,sol_315c9814de038499,ev_0ed8d639be75,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.001,200,sol_e3a4aab6e09a6d6c,ev_0f0151e90f62,hm_8de6b26636d5,0.5669785141944885,False
0.01,0.001,100,sol_7567ab9ba2d44822,ev_0f05e82cc81a,hm_8de6b26636d5,0.4545445740222931,False
0.05,0.001,20,sol_548b5ac1a28313f1,ev_0f139086e886,hm_8de6b26636d5,0.4545454680919647,False
0.02,0.0005,400,sol_c627860f2a7895b8,ev_0f1c0764c883,hm_7a9cff01f511,1.034819483757019,False
0.01,0.0005,400,sol_34ef9464cb85fbf0,ev_0f1fd01a9c7f,hm_7a9cff01f511,1.1418861150741577,False
0.01,0.001,10,sol_593a8427910502e8,ev_0f335c6d6ccc,hm_8de6b26636d5,0.4545454680919647,False
0.02,0.0005,700,sol_f5ea63647b21d780,ev_0f47fbbe39f6,hm_7a9cff01f511,0.8035647869110107,False
0.1,0.0005,200,sol_a9b0e3aea0dc87dc,ev_0f4e3b987eaa,hm_7a9cff01f511,0.5669064521789551,False
0.1,0.001,400,sol_be7da09fe31eff53,ev_0f5028a6abc4,hm_8de6b26636d5,0.6623573899269104,False
0.05,0.0003,50,sol_8c95dac2b5eb2d91,ev_0f5994cdd93d,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0007,1000,sol_beee78586a5358de,ev_0f773fa1c406,hm_b46918a75620,1.0708345174789429,False
0.0,0.0003,50,sol_c061f8b3f9bacec4,ev_0f9c53320889,hm_a0f8ed47a107,0.5670134425163269,False
0.02,0.001,100,sol_16b3d460dc8f2064,ev_0fc3773dbf29,hm_8de6b26636d5,0.5669897794723511,False
0.0,0.001,100,sol_313ccd20bd34a5a7,ev_0fd83a044212,hm_8de6b26636d5,0.5999168157577515,False
0.1,0.0007,10,sol_d20636415f8d756e,ev_0ff27a549207,hm_b46918a75620,0.4545454680919647,False
0.1,0.0001,400,sol_ed627f21c4a088a8,ev_1005eae2cfe9,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0005,700,sol_2ce9b4f7a6734015,ev_1020e3f59706,hm_7a9cff01f511,0.6978092193603516,False
0.0,0.0003,20,sol_1ca565eb67ebc92c,ev_1022b820d54f,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,50,sol_1ceac4a0b947dd94,ev_1026ee71f404,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0003,20,sol_19982fda63a84c29,ev_103796c03fc3,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0003,1000,sol_5a4d5bd1db267635,ev_1062e61274ed,hm_a0f8ed47a107,0.9372020959854126,False
0.1,0.0001,50,sol_a04e14906506c539,ev_106e1d6a1426,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,200,sol_304a91fdbd8c3a86,ev_108b3332dd10,hm_a0f8ed47a107,1.1923320293426514,False
0.0,0.0001,50,sol_5137d8fca3b7d062,ev_108cbae4aedf,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0005,20,sol_24028f97cc8155ca,ev_1098afb682bc,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0001,50,sol_7db8859bdeefe21e,ev_10ae196caa45,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0007,10,sol_f810fc58804ef7fb,ev_10bc620dc568,hm_b46918a75620,0.4545454680919647,False
0.01,0.001,1000,sol_7e0554f270b80403,ev_10bd03443d53,hm_8de6b26636d5,3.1388540267944336,False
0.01,0.001,400,sol_24c2217fe452d9c4,ev_10c1788498a4,hm_8de6b26636d5,1.7618510723114014,False
0.05,0.0001,10,sol_07518b05e36e509b,ev_10d0307d70b1,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.001,10,sol_414f021cf1adec91,ev_10d10e038d12,hm_8de6b26636d5,0.4545454680919647,False
0.02,0.0001,10,sol_4cc280f8e74b11d1,ev_10dbb2919c7f,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0007,50,sol_91f2b823a16b0469,ev_10e74e846070,hm_b46918a75620,0.4545454680919647,False
0.05,0.0005,20,sol_58c41465f42cc7f4,ev_110f1339edda,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0001,50,sol_3bf2800a999ea131,ev_1111943207b5,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0005,20,sol_f8d15dcf2aaba2e8,ev_112019a48107,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0003,700,sol_1669b9ae66762cd6,ev_1143367912dd,hm_a0f8ed47a107,0.8527964949607849,False
0.0,0.0003,400,sol_7737a721892b02c8,ev_114f09a1d5dd,hm_a0f8ed47a107,0.4545452296733856,False
0.05,0.0003,400,sol_d465565ff5c35d00,ev_115e91232060,hm_a0f8ed47a107,0.5669683218002319,False
0.0,0.0007,100,sol_34354342f2927593,ev_1164f60dcdb5,hm_b46918a75620,0.4545454680919647,False
0.02,0.0007,100,sol_ec4de58f8895df74,ev_117733152b6f,hm_b46918a75620,0.5669973492622375,False
0.01,0.001,700,sol_913aa6853600919b,ev_1183befa2932,hm_8de6b26636d5,1.0934369564056396,False
0.02,0.001,10,sol_3155d5b723d00b90,ev_1185f520d4a1,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0005,100,sol_87813f75065e4f33,ev_118f3849d520,hm_7a9cff01f511,0.566974401473999,False
0.05,0.001,10,sol_e3a230a757800a2f,ev_1197dcc95948,hm_8de6b26636d5,0.4545454680919647,False
0.02,0.0001,400,sol_1e92c4c196f94ba3,ev_119d862ff366,hm_a00ad2a2c52a,0.4545426368713379,False
0.01,0.0001,100,sol_2e511ab6510b5a5f,ev_119e7b6ce9d0,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0007,10,sol_3b0a11ca0f112593,ev_11aa749a88df,hm_b46918a75620,0.6000000238418579,False
0.01,0.001,700,sol_9ea4fbd5cecf24d4,ev_11ad1cc4caec,hm_8de6b26636d5,1.777021050453186,False
0.01,0.0005,700,sol_e6da503a7292bfdd,ev_11b3b715c769,hm_7a9cff01f511,0.739088773727417,False
0.1,0.0003,400,sol_c3851a7ecdf7925c,ev_11dfbc7940d6,hm_a0f8ed47a107,0.6058533191680908,False
0.1,0.0001,700,sol_d651616dae565e28,ev_11e1dc95c610,hm_a00ad2a2c52a,0.599353551864624,False
0.0,0.0007,10,sol_0b737c6bcce44bb0,ev_1214c4a1e3b0,hm_b46918a75620,0.4545454680919647,False
0.0,0.001,200,sol_9e35a43f71f50de8,ev_12255a6b69ce,hm_8de6b26636d5,0.56696617603302,False
0.0,0.0001,700,sol_8709cc459d8ed808,ev_1243d7c6404d,hm_a00ad2a2c52a,0.5642415285110474,False
0.05,0.001,50,sol_95ea2f4c2e1f4152,ev_125b1c96fae1,hm_8de6b26636d5,0.5669667720794678,False
0.01,0.001,10,sol_5e5e780bd14c15d1,ev_125c9efbff4f,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0007,100,sol_a1d60d05ac9da985,ev_1266882d149e,hm_b46918a75620,0.5670021176338196,False
0.1,0.0001,50,sol_5eade8ee3156b015,ev_1288d1d847cb,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.001,20,sol_8c6822028bb10058,ev_129fa45ea6d1,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0001,20,sol_9b07129a4b5266bc,ev_12a7858c4f84,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.001,20,sol_8d7613b14c765e12,ev_12b8a76f4f4f,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.001,50,sol_137f27df873b2ca5,ev_12d9f7724faf,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0003,100,sol_40c47ebbbd35d960,ev_12e6638b1074,hm_a0f8ed47a107,0.5669759511947632,False
0.01,0.001,1000,sol_bfd37587c3bc8d09,ev_1317b5f16d1b,hm_8de6b26636d5,3.4362261295318604,False
0.0,0.0005,400,sol_5ac4dd2b587cbc92,ev_1317e3d96280,hm_7a9cff01f511,0.5994738936424255,False
0.02,0.0007,100,sol_6867f79a4cb4dc2d,ev_13347b185fa7,hm_b46918a75620,0.4545454680919647,False
0.02,0.0001,10,sol_6ad3eed5280f1964,ev_133789c99f31,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.001,100,sol_e1c6991d48602d56,ev_13410bc2aea5,hm_8de6b26636d5,0.5999512672424316,False
0.05,0.0007,400,sol_ef98e13f9c257ca1,ev_135bf0d589dc,hm_b46918a75620,0.7607232928276062,False
0.01,0.0001,1000,sol_816744c114d83e41,ev_13635c32665e,hm_a00ad2a2c52a,0.6712178587913513,False
0.05,0.0007,400,sol_c441b887ffaa6fca,ev_137881ceb87a,hm_b46918a75620,0.7205504775047302,False
0.1,0.001,10,sol_ff47c7b6f367bec4,ev_137affb88b83,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0007,400,sol_0d92a7f1d1ec1624,ev_138568bbc519,hm_b46918a75620,1.0876328945159912,False
0.0,0.0005,20,sol_02aafb397fe79e32,ev_1387f3755630,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.001,700,sol_c7644074c5022ae8,ev_13a2b258065d,hm_8de6b26636d5,1.3343756198883057,False
0.0,0.0001,700,sol_ce254b7abe81e966,ev_13a407207ad0,hm_a00ad2a2c52a,0.5641629695892334,False
0.1,0.0007,10,sol_676d47c62ffe3be1,ev_13c3b5591ab2,hm_b46918a75620,0.4545454680919647,False
0.0,0.0005,100,sol_0d9c99d4ac9c93e2,ev_13ce892fec0f,hm_7a9cff01f511,0.5669755339622498,False
0.01,0.0007,50,sol_66b11f433aceb1a1,ev_13d05c0d9e36,hm_b46918a75620,0.4545454680919647,False
0.1,0.0007,700,sol_318694be7a158a0c,ev_13d0b8e101dd,hm_b46918a75620,1.7767683267593384,False
0.05,0.0001,700,sol_16cda3903d0e63a3,ev_13d6b9a68b88,hm_a00ad2a2c52a,0.45453765988349915,False
0.01,0.001,100,sol_1087711bb3933dc5,ev_13e62208b25d,hm_8de6b26636d5,0.6817952394485474,False
0.0,0.0001,10,sol_43f16bcf98f2a22c,ev_141a1e686398,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.001,400,sol_71e75af9da22bc79,ev_14244e37eef7,hm_8de6b26636d5,1.3419315814971924,False
0.0,0.001,100,sol_bb6a164fda9bbac7,ev_14481701903f,hm_8de6b26636d5,0.5998833775520325,False
0.05,0.0003,100,sol_6dfaf377de386da9,ev_145b61147ce5,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0003,20,sol_d3a9e0c90c33535f,ev_14647b15d4bb,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0005,10,sol_9663124b3ba03478,ev_147be68195a6,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0003,700,sol_0a75bff818538fb9,ev_147f562cdf21,hm_a0f8ed47a107,1.4352670907974243,False
0.1,0.0003,10,sol_8a0ae96766876b99,ev_1489b2b0c71b,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0007,700,sol_abc00a2d14566fde,ev_148afd6b40f2,hm_b46918a75620,0.7372591495513916,False
0.02,0.0003,20,sol_fdb3f562271cf001,ev_1498608730e4,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0001,400,sol_78f4b0b31b61c2cc,ev_14b226ab11a9,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,200,sol_a4e779117732d633,ev_14bb61f5a26f,hm_a0f8ed47a107,0.7607547640800476,False
0.0,0.0001,10,sol_e047c377ddd0747a,ev_14dd550a9a84,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,20,sol_f5a45ad51f559ad6,ev_14e8376f3900,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,700,sol_c63088f257b30664,ev_15168e27c457,hm_a0f8ed47a107,0.5990409851074219,False
0.05,0.0007,400,sol_97c4315d83fa114b,ev_152fbb10f751,hm_b46918a75620,1.6611709594726562,False
0.02,0.0001,10,sol_c532725f16455cdb,ev_1530c057b65d,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0005,400,sol_8405f40c7ee73bcd,ev_1536b0e7ea3a,hm_7a9cff01f511,0.5997644662857056,False
0.05,0.0003,200,sol_a359267c6eafdd91,ev_156c21dc5821,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0007,1000,sol_fda05fd144ce954f,ev_1574f6e42f53,hm_b46918a75620,1.2216852903366089,False
0.1,0.0003,50,sol_d213eb32a36aa0bd,ev_159479c22cfb,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.001,10,sol_0f2838ccb156756c,ev_15b1c21475e1,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0003,10,sol_ad6884bb0298812a,ev_15b55a6ef367,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0007,400,sol_e2222c1e19429a27,ev_161d982c728c,hm_b46918a75620,0.642261803150177,False
0.02,0.0001,50,sol_2bd1626f9ef15ead,ev_162617e5599e,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0005,400,sol_cd6e65b56ef9ab0a,ev_163dc0b6cce3,hm_7a9cff01f511,0.5669398903846741,False
0.0,0.0003,100,sol_201fc8d72d8825a8,ev_16487c720fbd,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.001,400,sol_c2eacbff8711bb79,ev_164b7796424a,hm_8de6b26636d5,0.83329838514328,False
0.02,0.0005,100,sol_6be44e2de901cc56,ev_16504fda0f59,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0001,20,sol_175385fecb79fca4,ev_165b26fa21f4,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,10,sol_55c4c82ed76ed4bf,ev_166f42968bba,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0007,50,sol_fead7fc164c09360,ev_169664bd4994,hm_b46918a75620,0.4545454680919647,False
0.1,0.0001,1000,sol_98328558f2e36061,ev_16a7cbe095a3,hm_a00ad2a2c52a,0.5668777823448181,False
0.02,0.0003,10,sol_1432bf47ae12adff,ev_16d4a7c2d299,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0007,700,sol_dd08d665247d28ad,ev_16e85fcafe13,hm_b46918a75620,1.4998314380645752,False
0.1,0.0007,100,sol_b134109daf8e4417,ev_16ff43daa28d,hm_b46918a75620,0.4545454680919647,False
0.01,0.0003,20,sol_d23fb331fd79c8a0,ev_1728acb1619b,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0005,1000,sol_0719349c3bf3db57,ev_1737f3335a64,hm_7a9cff01f511,1.434262752532959,False
0.05,0.0005,200,sol_d3be241bb19a6fd6,ev_173bcda4f5ba,hm_7a9cff01f511,0.5998326539993286,False
0.01,0.001,100,sol_52588ad8d82610c2,ev_17420b6ce524,hm_8de6b26636d5,0.5998688340187073,False
0.05,0.0003,400,sol_a33bb01d69778a7a,ev_17474c79f9a5,hm_a0f8ed47a107,0.697937548160553,False
0.02,0.0007,50,sol_41438bc78f3790a9,ev_1751598d4221,hm_b46918a75620,0.4545454680919647,False
0.1,0.0003,10,sol_6758b55ad2556e4f,ev_176c647db085,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0007,50,sol_d00d409071551540,ev_179ae34d51a8,hm_b46918a75620,0.4545454680919647,False
0.0,0.0001,20,sol_8c02160d4060d547,ev_17d7987eb2ba,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,700,sol_f934312912f3f889,ev_17e144ba27e3,hm_a0f8ed47a107,0.5669163465499878,False
0.05,0.0003,50,sol_9faa7e093a664a01,ev_17eb7af23022,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,100,sol_15996833a68b660f,ev_1802ffae343a,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,10,sol_b5106ee06342bfb9,ev_181e075d4bbd,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0005,100,sol_e9c66b3834f5fd58,ev_182e62ae22e9,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.001,1000,sol_9e8867559ca07b45,ev_1848eb55f3cb,hm_8de6b26636d5,1.8143796920776367,False
0.01,0.0001,20,sol_0bcbbd48cf0e61a4,ev_1854feeb261a,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,400,sol_7bab0876295cdfbd,ev_186fb8156262,hm_a0f8ed47a107,0.5669034123420715,False
0.01,0.0001,20,sol_e8b6ce92b1a9d200,ev_1872668f8562,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.001,20,sol_9ef33aee0c7ccd31,ev_18727230efb1,hm_8de6b26636d5,0.4545454680919647,False
0.02,0.0001,700,sol_5b055332cf76d4b4,ev_1873f7756d1e,hm_a00ad2a2c52a,0.5669054388999939,False
0.02,0.0001,100,sol_aa992873e8e3438c,ev_187ccb16dfff,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.001,1000,sol_23ae76e5de719b6a,ev_187f188e7f6c,hm_8de6b26636d5,1.4351165294647217,False
0.05,0.0001,400,sol_4f9f44dd2282929b,ev_189074147b80,hm_a00ad2a2c52a,0.6586101055145264,False
0.01,0.0005,700,sol_8bb70b5726b02fb5,ev_18915a690a3d,hm_7a9cff01f511,1.4997764825820923,False
0.1,0.0001,200,sol_fa67423b4539a3a8,ev_189ce57319b3,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.001,700,sol_f54c8cc1ab345387,ev_18c29506592e,hm_8de6b26636d5,1.5885365009307861,False
0.1,0.0003,100,sol_0bc0158e56bd0a7a,ev_18d6936a025e,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0003,100,sol_fb8d6a874eb471c4,ev_18d97dd1ca4e,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0005,200,sol_47e3b627026a93a4,ev_18dbef80d694,hm_7a9cff01f511,0.5669742822647095,False
0.1,0.0005,50,sol_ca532b47719e9f36,ev_18e015a652d1,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0005,50,sol_a77e70b3fd07dc06,ev_18e53cfcb168,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0001,20,sol_1b84253d5ecfada9,ev_18ead1f20f50,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0005,700,sol_ed5e2602d7850804,ev_18ed23674bb8,hm_7a9cff01f511,1.3972454071044922,False
0.05,0.0001,100,sol_3791b54b2b5d741c,ev_18f06099a482,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0005,50,sol_0cb831cce070d677,ev_191e99a43de3,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0005,700,sol_c5fc829b4ece7cf9,ev_193456ade67e,hm_7a9cff01f511,0.7377259135246277,False
0.01,0.0005,1000,sol_a512b0fd492e4efe,ev_19388b198f40,hm_7a9cff01f511,0.9596748352050781,False
0.0,0.0003,700,sol_666d30b99c9c79be,ev_195bb5e352d9,hm_a0f8ed47a107,0.9348328709602356,False
0.01,0.0003,700,sol_199a5979c8e43c36,ev_195e0af52858,hm_a0f8ed47a107,0.7966703772544861,False
0.01,0.0003,1000,sol_ddcdfd267a65bdc0,ev_1975fc1f398b,hm_a0f8ed47a107,0.7606639862060547,False
0.01,0.001,1000,sol_928ce96a52a87eeb,ev_197850272773,hm_8de6b26636d5,2.240025043487549,False
0.0,0.0001,400,sol_b69e6b775f6d69c4,ev_197910d8a647,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0003,400,sol_ee05a49db6064904,ev_19834e20024c,hm_a0f8ed47a107,0.7436242699623108,False
0.0,0.0005,700,sol_935db74d0573defc,ev_1998a4ef0a0d,hm_7a9cff01f511,1.191750407218933,False
0.05,0.0005,400,sol_bdc02ce4dc36dc9f,ev_199affae3f39,hm_7a9cff01f511,1.1923073530197144,False
0.1,0.0005,100,sol_22e8c2e17f4988cb,ev_19a04f9ecd61,hm_7a9cff01f511,0.5669529438018799,False
0.01,0.0005,1000,sol_1cac55ba3088653c,ev_19a813ba53e1,hm_7a9cff01f511,1.4999736547470093,False
0.01,0.001,10,sol_9e85bb7160567a0f,ev_19b83378a38b,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0007,100,sol_a2caa330fd510679,ev_19d69cf303b0,hm_b46918a75620,0.5669743418693542,False
0.01,0.001,50,sol_517083ba7162acdd,ev_19db9684850d,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0007,10,sol_d0aaf41e5eef883c,ev_19de2b17d314,hm_b46918a75620,0.4545454680919647,False
0.0,0.0001,400,sol_4248f8d65c2a56fa,ev_19e1c7e4731a,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.001,50,sol_db7847983c24b7ce,ev_19eb8db5fd15,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.001,20,sol_1888ee3d2e6f340a,ev_19eba593a641,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.001,400,sol_c0320f04425be10e,ev_1a12181158aa,hm_8de6b26636d5,1.3918994665145874,False
0.1,0.001,10,sol_afe272ffd7523e66,ev_1a2932963117,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0001,10,sol_66a7b2a67f87f1e4,ev_1a31a53c3746,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0001,100,sol_c87aadc27390962b,ev_1a4a75a70ae5,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0005,20,sol_aacbdf10028fb481,ev_1a50efea8966,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0005,100,sol_41af47155340434d,ev_1a62ba0f23fc,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0001,100,sol_a2eca6ed4e460cf1,ev_1a6cff81ac88,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.001,200,sol_e2421a61369ce387,ev_1a6d1ab64cd9,hm_8de6b26636d5,0.8553382754325867,False
0.01,0.0003,20,sol_34c6c3dce882f246,ev_1a837d4bb11c,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0001,50,sol_ae5739be55c47e46,ev_1a8d85c1bc7d,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0001,10,sol_1e04c00b5b69d7b6,ev_1aa6bb0cf030,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0005,10,sol_100b48070cf17f65,ev_1aaa26253a38,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0003,20,sol_9911bf96df7dd073,ev_1ac3fe35f259,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.001,1000,sol_4ca0b760b6fc3b0e,ev_1ad8af28b467,hm_8de6b26636d5,1.7860784530639648,False
0.01,0.001,700,sol_92dac275ed338ba5,ev_1adde9cd3db5,hm_8de6b26636d5,1.426544189453125,False
0.0,0.0005,1000,sol_3085565a8d4b5092,ev_1aefa23711b8,hm_7a9cff01f511,1.2330061197280884,False
0.1,0.001,200,sol_25428bf1f0dad26a,ev_1af102e9e7bf,hm_8de6b26636d5,0.5997843742370605,False
0.05,0.0001,200,sol_d1a1eabd748ed0af,ev_1affa16f8834,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,50,sol_ddebb2188dd960b5,ev_1b284ffec51e,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,10,sol_a87a1af41e7d9668,ev_1b2b604d25fe,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.001,1000,sol_80bddad0088ec272,ev_1b30bb1b7c1a,hm_8de6b26636d5,13.059722900390625,False
0.01,0.0001,700,sol_597fcd04a19adbf3,ev_1b58b8ec3576,hm_a00ad2a2c52a,0.5669335722923279,False
0.02,0.0007,1000,sol_57f90a91b6a224b5,ev_1b65ed69bcf1,hm_b46918a75620,1.4342279434204102,False
0.1,0.0005,200,sol_4bf6540cbab245ce,ev_1b6d1a216bb0,hm_7a9cff01f511,0.5997003316879272,False
0.1,0.0005,400,sol_9b988d438ac02896,ev_1b6ec63c0b6c,hm_7a9cff01f511,0.920029878616333,False
0.02,0.001,200,sol_eadff6da07995078,ev_1b6fa3a3dd3e,hm_8de6b26636d5,0.6423580050468445,False
0.01,0.0001,10,sol_91a6fd16b4d841c9,ev_1b7177e44637,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0005,1000,sol_2b96a95ac3414f05,ev_1b790cb9862f,hm_7a9cff01f511,0.8493115901947021,False
0.0,0.0007,1000,sol_e1a4e719e0f3f707,ev_1b85d29977b1,hm_b46918a75620,1.28043532371521,False
0.1,0.0005,400,sol_7214a0493df73964,ev_1bb6fbb2b27c,hm_7a9cff01f511,0.6719685792922974,False
0.02,0.0001,400,sol_ec75bb43cd928622,ev_1bc9dc832682,hm_a00ad2a2c52a,0.45454269647598267,False
0.05,0.0003,400,sol_39ffdd7937b8c416,ev_1beffac14b51,hm_a0f8ed47a107,0.7104633450508118,False
0.1,0.0001,100,sol_6c18fadfd3359431,ev_1c18533c7a75,hm_a00ad2a2c52a,0.4545454680919647,False
